SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,BIRTHDATE
22018,2544,21800496,2018-12-23,LAL vs. MEM,L,36,8,14,0.571,2,5,0.4,4,4,1.0,1,13,14,7,1,1,4,0,22,-3,1,1984-12-30T00:00:00
22018,2544,21800500,2018-12-25,LAL @ GSW,W,21,6,11,0.545,0,2,0.0,5,8,0.625,2,11,13,5,1,0,2,1,17,5,1,1984-12-30T00:00:00
22018,2544,21800769,2019-01-31,LAL @ LAC,W,40,9,22,0.409,1,6,0.167,5,7,0.714,1,13,14,9,1,0,4,0,24,2,1,1984-12-30T00:00:00
22018,2544,21800798,2019-02-05,LAL @ IND,L,30,7,12,0.583,2,5,0.4,2,3,0.667,0,7,7,9,1,0,6,1,18,-17,1,1984-12-30T00:00:00
22018,2544,21800814,2019-02-07,LAL @ BOS,W,38,11,21,0.524,5,10,0.5,1,5,0.2,2,10,12,12,3,0,3,4,28,11,1,1984-12-30T00:00:00
22018,2544,21800835,2019-02-10,LAL @ PHI,L,33,8,16,0.5,2,6,0.333,0,0,0.0,0,10,10,9,0,0,4,3,18,0,1,1984-12-30T00:00:00
22018,2544,21800848,2019-02-12,LAL @ ATL,L,43,8,20,0.4,3,10,0.3,9,11,0.818,2,9,11,16,3,1,2,3,28,0,1,1984-12-30T00:00:00
22018,2544,21800872,2019-02-21,LAL vs. HOU,W,40,11,23,0.478,0,4,0.0,7,10,0.7,4,8,12,6,1,1,4,1,29,6,1,1984-12-30T00:00:00
22018,2544,21800887,2019-02-23,LAL @ NOP,L,39,11,17,0.647,3,6,0.5,2,6,0.333,0,7,7,12,4,1,4,0,27,-10,1,1984-12-30T00:00:00
22018,2544,21800904,2019-02-25,LAL @ MEM,L,40,8,23,0.348,0,4,0.0,8,10,0.8,3,9,12,11,3,0,5,3,24,2,1,1984-12-30T00:00:00
22018,2544,21800921,2019-02-27,LAL vs. NOP,W,37,13,24,0.542,4,9,0.444,3,8,0.375,1,5,6,10,2,1,2,2,33,2,1,1984-12-30T00:00:00
22018,2544,21800934,2019-03-01,LAL vs. MIL,L,39,10,19,0.526,3,8,0.375,8,10,0.8,2,5,7,10,1,0,3,2,31,-4,1,1984-12-30T00:00:00
22018,2544,21800942,2019-03-02,LAL @ PHX,L,41,10,21,0.476,4,9,0.444,3,7,0.429,0,9,9,16,0,0,3,2,27,-1,1,1984-12-30T00:00:00
22018,2544,21800958,2019-03-04,LAL vs. LAC,L,42,9,18,0.5,1,6,0.167,8,12,0.667,0,8,8,6,1,1,2,3,27,-11,1,1984-12-30T00:00:00
22018,2544,21800974,2019-03-06,LAL vs. DEN,L,31,13,22,0.591,2,7,0.286,3,8,0.375,0,7,7,7,1,1,4,4,31,-8,1,1984-12-30T00:00:00
22018,2544,21800989,2019-03-09,LAL vs. BOS,L,28,13,23,0.565,1,5,0.2,3,7,0.429,2,8,10,12,0,0,3,0,30,11,1,1984-12-30T00:00:00
22018,2544,21801009,2019-03-12,LAL @ CHI,W,33,15,23,0.652,2,4,0.5,4,5,0.8,1,9,10,4,2,0,5,2,36,9,1,1984-12-30T00:00:00
22018,2544,21801023,2019-03-14,LAL @ TOR,L,32,12,23,0.522,1,5,0.2,4,7,0.571,0,4,4,6,1,0,4,2,29,0,1,1984-12-30T00:00:00
22018,2544,21801042,2019-03-17,LAL @ NYK,L,35,11,26,0.423,0,6,0.0,11,13,0.846,2,4,6,8,0,1,2,2,33,9,2,1984-12-30T00:00:00
22018,2544,21801086,2019-03-22,LAL vs. BKN,L,37,8,25,0.32,1,7,0.143,8,12,0.667,3,6,9,14,1,1,8,3,25,-2,1,1984-12-30T00:00:00
22018,2544,21801102,2019-03-24,LAL vs. SAC,W,35,9,22,0.409,3,6,0.5,8,9,0.889,2,9,11,11,2,1,4,1,29,5,1,1984-12-30T00:00:00
22018,2544,21801116,2019-03-26,LAL vs. WAS,W,34,11,20,0.55,1,6,0.167,0,2,0.0,0,7,7,14,1,0,3,1,23,3,1,1984-12-30T00:00:00
22018,2544,21801135,2019-03-29,LAL vs. CHA,W,32,11,19,0.579,4,7,0.571,1,2,0.5,0,3,3,9,0,0,6,1,27,14,1,1984-12-30T00:00:00
22019,2544,21900002,2019-10-22,LAL @ LAC,L,36,7,19,0.368,1,5,0.2,3,4,0.75,1,9,10,8,1,1,5,3,18,-8,1,1984-12-30T00:00:00
22019,2544,21900025,2019-10-25,LAL vs. UTA,W,31,12,22,0.545,1,4,0.25,7,8,0.875,2,5,7,10,1,0,1,0,32,17,1,1984-12-30T00:00:00
22019,2544,21900040,2019-10-27,LAL vs. CHA,W,35,7,14,0.5,1,3,0.333,5,5,1.0,1,5,6,12,1,0,4,0,20,17,1,1984-12-30T00:00:00
22019,2544,21900054,2019-10-29,LAL vs. MEM,W,28,8,15,0.533,2,5,0.4,5,7,0.714,0,2,2,8,0,1,6,0,23,2,1,1984-12-30T00:00:00
22019,2544,21900074,2019-11-01,LAL @ DAL,W,43,13,23,0.565,4,9,0.444,9,11,0.818,0,12,12,16,4,1,4,5,39,15,1,1984-12-30T00:00:00
22019,2544,21900088,2019-11-03,LAL @ SAS,W,37,8,23,0.348,0,6,0.0,5,10,0.5,1,10,11,13,2,1,5,2,21,15,1,1984-12-30T00:00:00
22019,2544,21900100,2019-11-05,LAL @ CHI,W,35,10,19,0.526,2,6,0.333,8,9,0.889,0,10,10,11,2,1,2,3,30,17,1,1984-12-30T00:00:00
22019,2544,21900126,2019-11-08,LAL vs. MIA,W,36,10,19,0.526,4,7,0.571,1,2,0.5,1,3,4,6,0,0,3,2,25,16,1,1984-12-30T00:00:00
22019,2544,21900139,2019-11-10,LAL vs. TOR,L,35,5,15,0.333,0,2,0.0,3,6,0.5,3,10,13,15,0,1,2,0,13,-6,1,1984-12-30T00:00:00
22019,2544,21900151,2019-11-12,LAL @ PHX,W,37,8,18,0.444,1,4,0.25,2,7,0.286,0,7,7,11,0,0,1,0,19,-2,1,1984-12-30T00:00:00
22019,2544,21900159,2019-11-13,LAL vs. GSW,W,26,11,21,0.524,1,5,0.2,0,1,0.0,2,4,6,12,1,1,4,1,23,13,1,1984-12-30T00:00:00
22019,2544,21900174,2019-11-15,LAL vs. SAC,W,39,10,20,0.5,2,7,0.286,7,7,1.0,3,1,4,11,3,0,2,1,29,13,1,1984-12-30T00:00:00
22019,2544,21900188,2019-11-17,LAL vs. ATL,W,33,13,21,0.619,6,10,0.6,1,1,1.0,0,7,7,12,1,1,0,1,33,30,1,1984-12-30T00:00:00
22019,2544,21900201,2019-11-19,LAL vs. OKC,W,37,10,21,0.476,2,5,0.4,3,5,0.6,0,11,11,10,2,0,7,2,25,6,1,1984-12-30T00:00:00
22019,2544,21900220,2019-11-22,LAL @ OKC,W,36,9,20,0.45,1,3,0.333,4,6,0.667,1,5,6,14,1,1,5,2,23,3,1,1984-12-30T00:00:00
22019,2544,21900232,2019-11-23,LAL @ MEM,W,39,14,27,0.519,2,9,0.222,0,0,0.0,1,5,6,4,2,0,5,1,30,7,1,1984-12-30T00:00:00
22019,2544,21900249,2019-11-25,LAL @ SAS,W,35,13,24,0.542,4,7,0.571,3,8,0.375,1,3,4,14,0,1,3,2,33,6,1,1984-12-30T00:00:00
22019,2544,21900264,2019-11-27,LAL @ NOP,W,38,10,18,0.556,2,6,0.333,7,11,0.636,2,3,5,11,2,1,5,2,29,3,1,1984-12-30T00:00:00
22019,2544,21900279,2019-11-29,LAL vs. WAS,W,25,9,16,0.563,4,8,0.5,1,2,0.5,0,3,3,11,2,1,6,1,23,20,1,1984-12-30T00:00:00
22019,2544,21900287,2019-12-01,LAL vs. DAL,L,36,11,20,0.55,0,5,0.0,3,3,1.0,0,9,9,8,4,0,6,3,25,-16,1,1984-12-30T00:00:00
22019,2544,21900304,2019-12-03,LAL @ DEN,W,37,9,18,0.5,1,4,0.25,6,6,1.0,2,4,6,9,0,0,4,3,25,4,1,1984-12-30T00:00:00
22019,2544,21900314,2019-12-04,LAL @ UTA,W,29,9,21,0.429,1,6,0.167,1,1,1.0,0,4,4,12,1,0,1,3,20,14,1,1984-12-30T00:00:00
22019,2544,21900329,2019-12-06,LAL @ POR,W,34,11,23,0.478,4,9,0.444,5,7,0.714,1,6,7,8,0,1,3,1,31,21,1,1984-12-30T00:00:00
22019,2544,21900342,2019-12-08,LAL vs. MIN,W,28,12,20,0.6,6,8,0.75,2,2,1.0,1,3,4,13,1,0,5,4,32,24,1,1984-12-30T00:00:00
22019,2544,21900358,2019-12-11,LAL @ ORL,W,38,11,24,0.458,1,6,0.167,2,5,0.4,2,9,11,10,2,0,6,2,25,8,1,1984-12-30T00:00:00
22019,2544,21900374,2019-12-13,LAL @ MIA,W,37,11,22,0.5,4,8,0.5,2,4,0.5,2,7,9,12,1,0,8,2,28,9,1,1984-12-30T00:00:00
22019,2544,21900390,2019-12-15,LAL @ ATL,W,37,12,21,0.571,4,10,0.4,4,7,0.571,1,12,13,7,1,3,4,1,32,10,1,1984-12-30T00:00:00
22019,2544,21900402,2019-12-17,LAL @ IND,L,35,8,20,0.4,0,6,0.0,4,8,0.5,1,8,9,9,0,0,5,2,20,-9,1,1984-12-30T00:00:00
22019,2544,21900417,2019-12-19,LAL @ MIL,L,37,8,19,0.421,3,7,0.429,2,2,1.0,0,12,12,11,0,0,4,5,21,-14,1,1984-12-30T00:00:00
22019,2544,21900458,2019-12-25,LAL vs. LAC,L,39,9,24,0.375,2,12,0.167,3,4,0.75,3,6,9,10,2,1,2,3,23,3,1,1984-12-30T00:00:00
22019,2544,21900484,2019-12-28,LAL @ POR,W,37,7,15,0.467,1,4,0.25,6,8,0.75,1,6,7,16,2,1,1,2,21,5,1,1984-12-30T00:00:00
22019,2544,21900490,2019-12-29,LAL vs. DAL,W,34,3,10,0.3,2,4,0.5,5,6,0.833,0,6,6,13,2,0,2,2,13,5,1,1984-12-30T00:00:00
22019,2544,21900507,2020-01-01,LAL vs. PHX,W,38,11,21,0.524,1,4,0.25,8,12,0.667,2,11,13,12,2,1,5,0,31,18,1,1984-12-30T00:00:00
22019,2544,21900522,2020-01-03,LAL vs. NOP,W,37,7,17,0.412,1,3,0.333,2,5,0.4,0,8,8,15,2,0,2,1,17,17,1,1984-12-30T00:00:00
22019,2544,21900538,2020-01-05,LAL vs. DET,W,35,10,21,0.476,0,3,0.0,1,2,0.5,3,11,14,11,0,0,3,2,21,23,1,1984-12-30T00:00:00
22019,2544,21900553,2020-01-07,LAL vs. NYK,W,31,9,19,0.474,6,12,0.5,7,7,1.0,0,5,5,5,2,1,4,2,31,26,1,1984-12-30T00:00:00
22019,2544,21900572,2020-01-10,LAL @ DAL,W,32,14,25,0.56,3,6,0.5,4,5,0.8,2,14,16,7,1,0,3,0,35,13,1,1984-12-30T00:00:00
22019,2544,21900597,2020-01-13,LAL vs. CLE,W,33,12,16,0.75,1,3,0.333,6,7,0.857,0,2,2,8,1,0,3,2,31,19,1,1984-12-30T00:00:00
22019,2544,21900613,2020-01-15,LAL vs. ORL,L,36,7,19,0.368,2,9,0.222,3,5,0.6,0,3,3,19,1,0,5,1,19,-9,1,1984-12-30T00:00:00
22019,2544,21900633,2020-01-18,LAL @ HOU,W,35,13,25,0.52,2,7,0.286,3,5,0.6,0,5,5,12,2,0,6,3,31,2,1,1984-12-30T00:00:00
22019,2544,21900648,2020-01-20,LAL @ BOS,L,29,5,12,0.417,0,2,0.0,5,5,1.0,3,4,7,13,0,0,4,1,15,-21,1,1984-12-30T00:00:00
22019,2544,21900659,2020-01-22,LAL @ NYK,W,36,9,16,0.563,2,5,0.4,1,3,0.333,0,6,6,5,5,0,4,0,21,13,1,1984-12-30T00:00:00
22019,2544,21900667,2020-01-23,LAL @ BKN,W,34,11,19,0.579,3,6,0.5,2,2,1.0,2,9,11,10,1,1,5,0,27,26,1,1984-12-30T00:00:00
22019,2544,21900684,2020-01-25,LAL @ PHI,L,35,9,18,0.5,1,6,0.167,10,13,0.769,0,7,7,8,1,0,8,3,29,-22,1,1984-12-30T00:00:00
22019,2544,21900726,2020-01-31,LAL vs. POR,L,38,9,22,0.409,3,8,0.375,1,4,0.25,2,6,8,10,0,1,5,2,22,7,1,1984-12-30T00:00:00
22019,2544,21900736,2020-02-01,LAL @ SAC,W,34,6,15,0.4,1,4,0.25,2,3,0.667,0,10,10,11,2,0,2,3,15,33,1,1984-12-30T00:00:00
22019,2544,21900754,2020-02-04,LAL vs. SAS,W,34,12,20,0.6,6,9,0.667,6,9,0.667,1,6,7,9,1,0,2,1,36,20,1,1984-12-30T00:00:00
22019,2544,21900768,2020-02-06,LAL vs. HOU,L,37,8,19,0.421,1,8,0.125,1,1,1.0,2,7,9,15,2,0,6,0,18,-4,1,1984-12-30T00:00:00
22019,2544,21900783,2020-02-08,LAL @ GSW,W,34,7,17,0.412,3,8,0.375,5,6,0.833,0,8,8,11,1,0,7,2,22,6,1,1984-12-30T00:00:00
22019,2544,21900801,2020-02-10,LAL vs. PHX,W,30,6,16,0.375,3,6,0.5,2,4,0.5,0,8,8,9,1,0,8,2,17,16,1,1984-12-30T00:00:00
22019,2544,21900817,2020-02-12,LAL @ DEN,W,42,15,29,0.517,1,7,0.143,1,4,0.25,1,11,12,14,0,0,3,3,32,4,1,1984-12-30T00:00:00
22019,2544,21900833,2020-02-21,LAL vs. MEM,W,36,10,17,0.588,1,4,0.25,11,12,0.917,0,3,3,7,0,2,1,0,32,6,1,1984-12-30T00:00:00
22019,2544,21900842,2020-02-23,LAL vs. BOS,W,35,9,19,0.474,4,10,0.4,7,12,0.583,0,8,8,9,0,0,2,4,29,-1,1,1984-12-30T00:00:00
22019,2544,21900861,2020-02-25,LAL vs. NOP,W,34,17,27,0.63,5,11,0.455,1,2,0.5,2,6,8,6,0,1,7,1,40,12,1,1984-12-30T00:00:00
22019,2544,21900891,2020-02-29,LAL @ MEM,L,34,8,18,0.444,2,8,0.25,1,2,0.5,2,6,8,10,1,1,5,1,19,-12,1,1984-12-30T00:00:00
22019,2544,21900900,2020-03-01,LAL @ NOP,W,36,14,21,0.667,3,5,0.6,3,3,1.0,0,12,12,13,2,0,6,2,34,22,1,1984-12-30T00:00:00
22019,2544,21900915,2020-03-03,LAL vs. PHI,W,34,9,16,0.563,2,5,0.4,2,3,0.667,1,6,7,14,1,2,3,1,22,-2,1,1984-12-30T00:00:00
22019,2544,21900939,2020-03-06,LAL vs. MIL,W,37,12,21,0.571,1,7,0.143,12,15,0.8,0,8,8,8,3,0,4,4,37,8,1,1984-12-30T00:00:00
22019,2544,21900948,2020-03-08,LAL @ LAC,W,35,7,17,0.412,2,6,0.333,12,14,0.857,2,6,8,9,0,2,2,3,28,7,1,1984-12-30T00:00:00
22019,2544,21900968,2020-03-10,LAL vs. BKN,L,35,12,22,0.545,4,9,0.444,1,5,0.2,1,11,12,9,1,0,3,1,29,8,1,1984-12-30T00:00:00
22019,2544,21901232,2020-07-30,LAL vs. LAC,W,34,6,19,0.316,2,7,0.286,2,2,1.0,2,9,11,7,1,1,5,3,16,-4,1,1984-12-30T00:00:00
22019,2544,21901243,2020-08-01,LAL @ TOR,L,35,7,15,0.467,2,5,0.4,4,7,0.571,1,9,10,5,0,1,4,1,20,-20,1,1984-12-30T00:00:00
22019,2544,21901255,2020-08-03,LAL @ UTA,W,35,9,16,0.563,2,5,0.4,2,2,1.0,1,7,8,9,2,1,4,3,22,0,1,1984-12-30T00:00:00
22019,2544,21901265,2020-08-05,LAL vs. OKC,L,30,7,19,0.368,0,5,0.0,5,8,0.625,1,10,11,4,1,0,0,1,19,-8,1,1984-12-30T00:00:00
22019,2544,21901282,2020-08-08,LAL @ IND,L,35,13,24,0.542,2,6,0.333,3,6,0.5,1,7,8,7,0,1,1,4,31,14,1,1984-12-30T00:00:00
22019,2544,21901296,2020-08-10,LAL vs. DEN,W,38,9,21,0.429,5,11,0.455,6,10,0.6,0,1,1,12,0,2,5,0,29,-10,1,1984-12-30T00:00:00
22019,2544,21901310,2020-08-13,LAL vs. SAC,L,15,6,13,0.462,2,5,0.4,3,3,1.0,1,2,3,4,0,0,3,0,17,-13,1,1984-12-30T00:00:00
22020,2544,22000002,2020-12-22,LAL vs. LAC,L,28,7,17,0.412,3,8,0.375,5,7,0.714,2,3,5,5,0,0,4,2,22,2,1,1984-12-30T00:00:00
22020,2544,22000008,2020-12-25,LAL vs. DAL,W,31,8,18,0.444,3,8,0.375,3,4,0.75,1,6,7,10,1,0,4,0,22,16,1,1984-12-30T00:00:00
22020,2544,22000040,2020-12-27,LAL vs. MIN,W,26,6,13,0.462,1,5,0.2,5,7,0.714,0,9,9,5,1,0,4,1,18,16,1,1984-12-30T00:00:00
22020,2544,22000045,2020-12-28,LAL vs. POR,L,36,11,20,0.55,3,7,0.429,4,5,0.8,2,7,9,6,2,1,3,2,29,0,1,1984-12-30T00:00:00
22020,2544,22000060,2020-12-30,LAL @ SAS,W,35,11,23,0.478,1,3,0.333,3,5,0.6,0,5,5,8,1,1,2,1,26,-1,1,1984-12-30T00:00:00
22020,2544,22000075,2021-01-01,LAL @ SAS,W,36,8,22,0.364,3,7,0.429,7,7,1.0,1,10,11,10,2,0,4,0,26,18,1,1984-12-30T00:00:00
22020,2544,22000087,2021-01-03,LAL @ MEM,W,32,9,16,0.563,3,6,0.5,1,3,0.333,0,13,13,8,1,0,2,2,22,19,1,1984-12-30T00:00:00
22020,2544,22000103,2021-01-05,LAL @ MEM,W,34,11,20,0.55,1,4,0.25,3,3,1.0,2,10,12,7,1,1,6,0,26,20,1,1984-12-30T00:00:00
22020,2544,22000121,2021-01-07,LAL vs. SAS,L,35,8,15,0.533,4,7,0.571,7,11,0.636,0,6,6,12,0,0,4,3,27,-10,1,1984-12-30T00:00:00
22020,2544,22000131,2021-01-08,LAL vs. CHI,W,34,11,21,0.524,0,5,0.0,6,8,0.75,0,7,7,7,0,0,4,1,28,9,1,1984-12-30T00:00:00
22020,2544,22000146,2021-01-10,LAL @ HOU,W,30,7,15,0.467,1,6,0.167,3,6,0.5,1,6,7,7,1,1,2,2,18,10,1,1984-12-30T00:00:00
22020,2544,22000161,2021-01-12,LAL @ HOU,W,29,10,20,0.5,4,9,0.444,2,4,0.5,1,7,8,5,0,1,5,0,26,15,1,1984-12-30T00:00:00
22020,2544,22000170,2021-01-13,LAL @ OKC,W,27,9,20,0.45,5,8,0.625,3,4,0.75,0,6,6,7,0,0,2,2,26,14,1,1984-12-30T00:00:00
22020,2544,22000187,2021-01-15,LAL vs. NOP,W,31,6,11,0.545,2,6,0.333,7,7,1.0,1,7,8,11,1,0,3,3,21,14,1,1984-12-30T00:00:00
22020,2544,22000212,2021-01-18,LAL vs. GSW,L,38,6,16,0.375,2,7,0.286,5,8,0.625,0,5,5,5,1,0,5,1,19,-9,1,1984-12-30T00:00:00
22020,2544,22000226,2021-01-21,LAL @ MIL,W,38,13,25,0.52,6,10,0.6,2,2,1.0,1,5,6,8,1,1,3,2,34,15,1,1984-12-30T00:00:00
22020,2544,22000245,2021-01-23,LAL @ CHI,W,29,6,16,0.375,0,2,0.0,5,8,0.625,0,11,11,6,2,0,6,1,17,9,1,1984-12-30T00:00:00
22020,2544,22000261,2021-01-25,LAL @ CLE,W,38,19,26,0.731,7,11,0.636,1,2,0.5,0,8,8,6,2,2,3,1,46,11,1,1984-12-30T00:00:00
22020,2544,22000276,2021-01-27,LAL @ PHI,L,39,12,22,0.545,2,5,0.4,8,11,0.727,0,6,6,7,0,0,3,3,34,4,1,1984-12-30T00:00:00
22020,2544,22000284,2021-01-28,LAL @ DET,L,36,8,19,0.421,4,8,0.5,2,3,0.667,2,5,7,10,1,0,2,2,22,-9,1,1984-12-30T00:00:00
22020,2544,22000302,2021-01-30,LAL @ BOS,W,37,7,17,0.412,4,11,0.364,3,5,0.6,1,6,7,7,0,1,5,3,21,11,1,1984-12-30T00:00:00
22020,2544,22000313,2021-02-01,LAL @ ATL,W,38,5,12,0.417,2,6,0.333,9,11,0.818,0,7,7,9,2,1,2,0,21,10,1,1984-12-30T00:00:00
22020,2544,22000341,2021-02-04,LAL vs. DEN,W,35,12,19,0.632,2,5,0.4,1,2,0.5,0,10,10,10,0,1,2,1,27,21,1,1984-12-30T00:00:00
22020,2544,22000361,2021-02-06,LAL vs. DET,W,46,13,26,0.5,3,7,0.429,4,6,0.667,0,5,5,11,4,0,7,3,33,8,1,1984-12-30T00:00:00
22020,2544,22000374,2021-02-08,LAL vs. OKC,W,43,11,22,0.5,2,10,0.2,4,5,0.8,0,14,14,12,2,2,5,3,28,8,1,1984-12-30T00:00:00
22020,2544,22000390,2021-02-10,LAL vs. OKC,W,41,9,20,0.45,3,9,0.333,4,4,1.0,0,6,6,7,2,0,5,2,25,6,1,1984-12-30T00:00:00
22020,2544,22000403,2021-02-12,LAL vs. MEM,W,34,9,15,0.6,1,4,0.25,9,14,0.643,1,8,9,8,2,0,5,2,28,8,1,1984-12-30T00:00:00
22020,2544,22000416,2021-02-14,LAL @ DEN,L,31,9,18,0.5,0,5,0.0,4,7,0.571,1,9,10,9,0,1,1,2,22,-17,1,1984-12-30T00:00:00
22020,2544,22000431,2021-02-16,LAL @ MIN,W,38,13,20,0.65,1,4,0.25,3,4,0.75,0,13,13,7,0,1,5,1,30,4,1,1984-12-30T00:00:00
22020,2544,22000446,2021-02-18,LAL vs. BKN,L,33,14,23,0.609,1,6,0.167,3,6,0.5,0,8,8,7,0,0,3,1,32,-7,1,1984-12-30T00:00:00
22020,2544,22000463,2021-02-20,LAL vs. MIA,L,37,7,21,0.333,1,8,0.125,4,4,1.0,1,8,9,9,1,1,5,3,19,11,1,1984-12-30T00:00:00
22020,2544,22000479,2021-02-22,LAL vs. WAS,L,43,14,29,0.483,2,10,0.2,1,3,0.333,0,9,9,13,1,0,8,2,31,3,1,1984-12-30T00:00:00
22020,2544,22000497,2021-02-24,LAL @ UTA,L,28,7,13,0.538,1,5,0.2,4,5,0.8,0,4,4,4,1,0,4,0,19,-20,1,1984-12-30T00:00:00
22020,2544,22000512,2021-02-26,LAL vs. POR,W,36,11,21,0.524,2,5,0.4,4,8,0.5,1,10,11,7,4,3,2,1,28,9,1,1984-12-30T00:00:00
22020,2544,22000527,2021-02-28,LAL vs. GSW,W,24,7,12,0.583,3,5,0.6,2,4,0.5,2,4,6,4,2,2,2,2,19,18,1,1984-12-30T00:00:00
22020,2544,22000542,2021-03-02,LAL vs. PHX,L,38,16,24,0.667,3,8,0.375,3,5,0.6,0,5,5,6,2,1,3,1,38,2,1,1984-12-30T00:00:00
22020,2544,22000585,2021-03-12,LAL vs. IND,W,34,5,13,0.385,1,4,0.25,7,11,0.636,0,3,3,10,1,0,3,4,18,11,1,1984-12-30T00:00:00
22020,2544,22000608,2021-03-15,LAL @ GSW,W,30,8,13,0.615,2,4,0.5,4,6,0.667,1,9,10,11,0,0,6,3,22,33,1,1984-12-30T00:00:00
22020,2544,22000615,2021-03-16,LAL vs. MIN,W,31,8,14,0.571,4,7,0.571,5,5,1.0,1,11,12,12,0,1,4,0,25,0,1,1984-12-30T00:00:00
22020,2544,22000630,2021-03-18,LAL vs. CHA,W,37,14,23,0.609,4,9,0.444,5,6,0.833,1,7,8,6,1,1,3,2,37,7,1,1984-12-30T00:00:00
22020,2544,22000640,2021-03-20,LAL vs. ATL,L,11,3,6,0.5,1,2,0.5,3,3,1.0,0,1,1,4,0,0,1,0,10,-5,1,1984-12-30T00:00:00
22020,2544,22000956,2021-04-30,LAL vs. SAC,L,32,6,12,0.5,1,5,0.2,3,5,0.6,1,7,8,7,2,1,5,1,16,5,1,1984-12-30T00:00:00
22020,2544,22000974,2021-05-02,LAL vs. TOR,L,28,6,11,0.545,2,5,0.4,5,7,0.714,0,7,7,6,0,0,5,2,19,-4,1,1984-12-30T00:00:00
22020,2544,22001061,2021-05-15,LAL @ IND,W,28,11,22,0.5,1,4,0.25,1,2,0.5,3,4,7,8,0,0,4,2,24,7,1,1984-12-30T00:00:00
22020,2544,22001072,2021-05-16,LAL @ NOP,W,27,11,22,0.5,2,5,0.4,1,2,0.5,1,0,1,6,3,0,2,0,25,-2,1,1984-12-30T00:00:00
22021,2544,22100002,2021-10-19,LAL vs. GSW,L,37,13,23,0.565,5,11,0.455,3,6,0.5,1,10,11,5,1,1,4,5,34,-2,1,1984-12-30T00:00:00
22021,2544,22100025,2021-10-22,LAL vs. PHX,L,37,8,18,0.444,5,9,0.556,4,4,1.0,0,2,2,5,2,0,5,4,25,-6,1,1984-12-30T00:00:00
22021,2544,22100040,2021-10-24,LAL vs. MEM,W,40,7,19,0.368,4,9,0.444,1,2,0.5,0,6,6,6,2,2,3,1,19,-1,1,1984-12-30T00:00:00
22021,2544,22100077,2021-10-29,LAL vs. CLE,W,38,10,22,0.455,1,10,0.1,5,5,1.0,1,2,3,8,3,1,7,1,26,9,1,1984-12-30T00:00:00
22021,2544,22100093,2021-10-31,LAL vs. HOU,W,35,6,19,0.316,0,6,0.0,3,4,0.75,1,6,7,8,4,1,2,0,15,7,1,1984-12-30T00:00:00
22021,2544,22100107,2021-11-02,LAL vs. HOU,W,36,13,21,0.619,2,4,0.5,2,2,1.0,0,4,4,10,2,0,4,3,30,8,1,1984-12-30T00:00:00
22021,2544,22100232,2021-11-19,LAL @ BOS,L,32,10,16,0.625,3,7,0.429,0,1,0.0,1,5,6,2,2,0,3,3,23,-4,1,1984-12-30T00:00:00
22021,2544,22100249,2021-11-21,LAL @ DET,W,21,4,7,0.571,1,3,0.333,1,1,1.0,0,1,1,5,0,0,2,1,10,-15,1,1984-12-30T00:00:00
22021,2544,22100268,2021-11-24,LAL @ IND,W,43,13,29,0.448,5,12,0.417,8,9,0.889,0,5,5,6,1,2,2,2,39,-3,1,1984-12-30T00:00:00
22021,2544,22100291,2021-11-26,LAL vs. SAC,L,50,10,25,0.4,2,13,0.154,8,11,0.727,1,6,7,11,1,0,7,4,30,-7,1,1984-12-30T00:00:00
22021,2544,22100304,2021-11-28,LAL vs. DET,W,37,12,20,0.6,4,9,0.444,5,8,0.625,0,5,5,9,2,1,2,1,33,14,1,1984-12-30T00:00:00
22021,2544,22100341,2021-12-03,LAL vs. LAC,L,36,9,23,0.391,2,8,0.25,3,5,0.6,3,8,11,6,2,0,3,2,23,-5,1,1984-12-30T00:00:00
22021,2544,22100365,2021-12-07,LAL vs. BOS,W,36,13,19,0.684,2,5,0.4,2,2,1.0,2,2,4,5,0,0,3,2,30,18,1,1984-12-30T00:00:00
22021,2544,22100380,2021-12-09,LAL @ MEM,L,37,7,15,0.467,1,6,0.167,5,5,1.0,0,10,10,11,4,2,5,1,20,2,1,1984-12-30T00:00:00
22021,2544,22100389,2021-12-10,LAL @ OKC,W,35,13,20,0.65,4,6,0.667,3,4,0.75,0,5,5,6,3,2,2,2,33,19,1,1984-12-30T00:00:00
22021,2544,22100403,2021-12-12,LAL vs. ORL,W,37,12,20,0.6,3,7,0.429,3,4,0.75,1,10,11,10,0,3,6,2,30,14,1,1984-12-30T00:00:00
22021,2544,22100420,2021-12-15,LAL @ DAL,W,43,9,19,0.474,4,9,0.444,2,3,0.667,0,3,3,5,1,0,2,1,24,-6,1,1984-12-30T00:00:00
22021,2544,22100436,2021-12-17,LAL @ MIN,L,36,5,13,0.385,2,6,0.333,6,8,0.75,1,9,10,5,1,2,4,5,18,-11,1,1984-12-30T00:00:00
22021,2544,22100448,2021-12-19,LAL @ CHI,L,39,11,21,0.524,1,7,0.143,8,11,0.727,1,13,14,6,1,2,4,5,31,-1,1,1984-12-30T00:00:00
